,0,names
0,-0.0098090238091293,Product_Info_1
1,-0.030528383111835866,Product_Info_3
2,0.19993663491108588,Product_Info_4
3,-0.020071591207006606,Product_Info_5
4,-0.017161680752686065,Product_Info_6
5,0.00990606511593295,Product_Info_7
6,-0.14648916903237552,Ins_Age
7,0.22136982398145272,Ht
8,-0.4829544701118577,Wt
9,-0.2595165422954795,BMI
10,0.0034809096929046685,Employment_Info_1
11,-0.00167936064481055,Employment_Info_2
12,-0.10287843632673715,Employment_Info_3
13,-0.013830583269681805,Employment_Info_4
14,0.022809395253947512,Employment_Info_5
15,0.02033807729159319,Employment_Info_6
16,-0.0875856215658738,InsuredInfo_1
17,-0.0743515836725827,InsuredInfo_2
18,-0.017367064639631075,InsuredInfo_3
19,0.010949579863034992,InsuredInfo_4
20,-0.13382417281974784,InsuredInfo_5
21,0.08450557696389156,InsuredInfo_6
22,-0.08739232466935667,InsuredInfo_7
23,-0.166607785271035,Insurance_History_1
24,-0.12935788839901996,Insurance_History_2
25,-0.023888730974840094,Insurance_History_3
26,0.01848958797468314,Insurance_History_4
27,-0.015258463351011442,Insurance_History_5
28,-0.027057062791839552,Insurance_History_7
29,0.08030150497704254,Insurance_History_8
30,-0.03501072532829971,Insurance_History_9
31,0.0018341701979361774,Family_Hist_1
32,0.12492723715625037,Family_Hist_2
33,0.0849110451507895,Family_Hist_3
34,0.10745926862725937,Family_Hist_4
35,0.04973770594288861,Family_Hist_5
36,0.06525067391514694,Medical_History_1
37,0.017361343957356522,Medical_History_2
38,0.07389832756863556,Medical_History_3
39,0.5642093029456247,Medical_History_4
40,-0.15675184266766615,Medical_History_5
41,0.08946051261898938,Medical_History_6
42,0.09730713267807686,Medical_History_7
43,0.021618389787003308,Medical_History_8
44,-0.005085118004003429,Medical_History_9
45,0.012637854224855354,Medical_History_10
46,0.0470943349894521,Medical_History_11
47,-0.04523882113724538,Medical_History_12
48,0.2065700048858713,Medical_History_13
49,0.05869097386567691,Medical_History_14
50,0.3976705184019083,Medical_History_15
51,-0.015505368150824785,Medical_History_16
52,0.09269534801394588,Medical_History_17
53,-0.17540153049402427,Medical_History_18
54,-0.07845958660313498,Medical_History_19
55,0.1277783040639305,Medical_History_20
56,0.01990417758571606,Medical_History_21
57,0.043123532741169604,Medical_History_22
58,0.3381893714072124,Medical_History_23
59,0.05293800299907513,Medical_History_24
60,0.04949694316606551,Medical_History_25
61,0.07050343502718381,Medical_History_26
62,0.08599370828832566,Medical_History_27
63,-0.07890053158099912,Medical_History_28
64,0.03567278058697074,Medical_History_29
65,-0.18632642017185103,Medical_History_30
66,0.07070690305193647,Medical_History_31
67,0.03234473618141957,Medical_History_32
68,0.12177691727991442,Medical_History_33
69,-0.0018320064225168797,Medical_History_34
70,-0.0874030661359818,Medical_History_35
71,-0.0018159720108063757,Medical_History_36
72,0.06163377176293115,Medical_History_37
73,-0.018902024724029517,Medical_History_38
74,0.11863048333274977,Medical_History_39
75,0.14021896849195473,Medical_History_40
76,0.018502173940871624,Medical_History_41
77,0.0010746945740459785,Medical_Keyword_1
78,0.03153581943856471,Medical_Keyword_2
79,-0.2933354140866123,Medical_Keyword_3
80,-0.02115947578517295,Medical_Keyword_4
81,0.00434371698213239,Medical_Keyword_5
82,0.03055646321685663,Medical_Keyword_6
83,0.016543138656565662,Medical_Keyword_7
84,0.009922514155968412,Medical_Keyword_8
85,-0.055601256554852985,Medical_Keyword_9
86,0.000301529805013169,Medical_Keyword_10
87,0.0479743102702742,Medical_Keyword_11
88,0.015617838377638789,Medical_Keyword_12
89,0.006627309422616932,Medical_Keyword_13
90,0.0027380274871408265,Medical_Keyword_14
91,0.0885178246421956,Medical_Keyword_15
92,0.020760677141371336,Medical_Keyword_16
93,-0.016069623886168165,Medical_Keyword_17
94,-0.020080526509057096,Medical_Keyword_18
95,0.036280324134115347,Medical_Keyword_19
96,0.01423464773656843,Medical_Keyword_20
97,0.012125446873291906,Medical_Keyword_21
98,0.03448767487396724,Medical_Keyword_22
99,0.021681823085956134,Medical_Keyword_23
100,-0.01837312572561614,Medical_Keyword_24
101,0.08409132020655086,Medical_Keyword_25
102,0.03142614767958948,Medical_Keyword_26
103,0.015262160024121785,Medical_Keyword_27
104,0.019784940470023188,Medical_Keyword_28
105,0.03684550743677078,Medical_Keyword_29
106,0.026430281823176034,Medical_Keyword_30
107,-0.022494293882897316,Medical_Keyword_31
108,0.021720748893649174,Medical_Keyword_32
109,0.04923463678216903,Medical_Keyword_33
110,0.058157451354618445,Medical_Keyword_34
111,0.02097175933721824,Medical_Keyword_35
112,0.0008920732740240814,Medical_Keyword_36
113,-0.03997838981120838,Medical_Keyword_37
114,-0.07747667733999883,Medical_Keyword_38
115,0.03071618396609423,Medical_Keyword_39
116,0.029984797923649713,Medical_Keyword_40
117,0.0971681611310422,Medical_Keyword_41
118,0.022973328267344106,Medical_Keyword_42
119,-0.009916902583913638,Medical_Keyword_43
120,0.009641383574486469,Medical_Keyword_44
121,0.048350482778726805,Medical_Keyword_45
122,0.024622899583864433,Medical_Keyword_46
123,-0.013850562300974912,Medical_Keyword_47
124,0.017728357724781263,Medical_Keyword_48
125,-19446262106.889877,P2_A1
126,-17834226770.04292,P2_A2
127,-12655137333.101585,P2_A3
128,-5905577678.303545,P2_A4
129,-11290682008.85214,P2_A5
130,-18365971399.62967,P2_A6
131,-15004304987.914928,P2_A7
132,-31749535410.229607,P2_A8
133,-2998619482.1629934,P2_B1
134,-13544913185.712248,P2_B2
135,-6875428300.950894,P2_C1
136,-5156988276.05253,P2_C2
137,-7122965860.93999,P2_C3
138,-6030339533.507527,P2_C4
139,-31173062988.205048,P2_D1
140,-30606402505.780647,P2_D2
141,-42557935353.334175,P2_D3
142,-38391128990.323204,P2_D4
143,-20530378554.181522,P2_E1
