,0,names
0,-0.009624535214253454,Product_Info_1
1,-0.04586166065453917,Product_Info_3
2,0.2375248283971145,Product_Info_4
3,-0.04868436190436854,Product_Info_5
4,-0.04652847592947826,Product_Info_6
5,0.027176075698708353,Product_Info_7
6,-0.10791599612959794,Ins_Age
7,0.27238971036355886,Ht
8,-0.625093784421323,Wt
9,-0.6514798821963494,BMI
10,0.0,Employment_Info_1
11,-0.005379714018218003,Employment_Info_2
12,-0.08745134794727047,Employment_Info_3
13,0.0013174141945600738,Employment_Info_4
14,0.01396282659650641,Employment_Info_5
15,-0.00023011178103142063,Employment_Info_6
16,-0.11422330507961814,InsuredInfo_1
17,-0.26078575882995436,InsuredInfo_2
18,-0.007073537528704631,InsuredInfo_3
19,0.022833353736951962,InsuredInfo_4
20,-0.12106465636899745,InsuredInfo_5
21,0.0815489144560459,InsuredInfo_6
22,-0.12675111566537936,InsuredInfo_7
23,-0.050665523984090285,Insurance_History_1
24,-0.14061728326358905,Insurance_History_2
25,0.058714662170605815,Insurance_History_3
26,0.041634910783985755,Insurance_History_4
27,-0.008983483201390044,Insurance_History_5
28,-0.024093729213241193,Insurance_History_7
29,-0.010661083263428236,Insurance_History_8
30,-0.022974217364998464,Insurance_History_9
31,-0.03583214583902023,Family_Hist_1
32,0.09396717956243113,Family_Hist_2
33,0.053376909226478725,Family_Hist_3
34,0.1201461834615768,Family_Hist_4
35,0.10407192500331411,Family_Hist_5
36,0.04107877816104335,Medical_History_1
37,0.032083910900952466,Medical_History_2
38,0.11387140520453971,Medical_History_3
39,1.1794109983835752,Medical_History_4
40,-0.18399002256852673,Medical_History_5
41,0.05949520977957524,Medical_History_6
42,0.058517934216845875,Medical_History_7
43,-0.023986355651211575,Medical_History_8
44,-0.017410056608013463,Medical_History_9
45,-0.01686137292803634,Medical_History_10
46,0.026094089153632604,Medical_History_11
47,-0.01763301004991165,Medical_History_12
48,0.14452199935692692,Medical_History_13
49,0.052296511049119164,Medical_History_14
50,0.7790858287606867,Medical_History_15
51,0.010229232360065621,Medical_History_16
52,0.08494552585393836,Medical_History_17
53,-0.11157866141026349,Medical_History_18
54,-0.055555650996948897,Medical_History_19
55,0.11826906399263944,Medical_History_20
56,-0.006607872348061078,Medical_History_21
57,0.037822389493303826,Medical_History_22
58,0.232903791720393,Medical_History_23
59,0.1595926618422345,Medical_History_24
60,0.05021462840143757,Medical_History_25
61,0.02462012526941417,Medical_History_26
62,0.08938169886009768,Medical_History_27
63,-0.03232493160465662,Medical_History_28
64,0.042718249878123574,Medical_History_29
65,-0.3858815621523519,Medical_History_30
66,0.06240171431780989,Medical_History_31
67,0.06350908546407295,Medical_History_32
68,0.13086277986410536,Medical_History_33
69,-0.004360969788646136,Medical_History_34
70,-0.10089821224369001,Medical_History_35
71,-0.036829535588982304,Medical_History_36
72,0.033856246368929144,Medical_History_37
73,-0.051843339478117256,Medical_History_38
74,0.2294021508715804,Medical_History_39
75,0.1060602548894705,Medical_History_40
76,0.003968244840866088,Medical_History_41
77,-0.019345967998941248,Medical_Keyword_1
78,0.0217542952916655,Medical_Keyword_2
79,-0.7015379632947475,Medical_Keyword_3
80,-0.014631118895137902,Medical_Keyword_4
81,0.0036586057465438585,Medical_Keyword_5
82,0.06006758900201018,Medical_Keyword_6
83,0.0037565662432572024,Medical_Keyword_7
84,0.018940246681599916,Medical_Keyword_8
85,-0.06884281624856088,Medical_Keyword_9
86,0.00945405869032703,Medical_Keyword_10
87,0.020065915312591134,Medical_Keyword_11
88,0.013090541612706104,Medical_Keyword_12
89,0.00803556757742008,Medical_Keyword_13
90,0.010187625317671796,Medical_Keyword_14
