,0,names
0,-0.018995158257904727,Product_Info_1
1,-0.04322259259008185,Product_Info_3
2,0.22144359034756914,Product_Info_4
3,-0.018047903627889633,Product_Info_5
4,-0.02428295650691377,Product_Info_6
5,0.012398136448533728,Product_Info_7
6,-0.35292420448036743,Ins_Age
7,0.2235073299805339,Ht
8,-0.4699846638251236,Wt
9,-0.29417480828471354,BMI
10,0.004846205360786733,Employment_Info_1
11,-0.007752987330215094,Employment_Info_2
12,-0.1194352243631919,Employment_Info_3
13,-0.011163602278109936,Employment_Info_4
14,0.013851750471734033,Employment_Info_5
15,0.01204553576018745,Employment_Info_6
16,-0.0731318959767896,InsuredInfo_1
17,-0.07558527957680107,InsuredInfo_2
18,-0.008123521324960487,InsuredInfo_3
19,0.004110642145116979,InsuredInfo_4
20,-0.13416557162010942,InsuredInfo_5
21,0.14361618233667095,InsuredInfo_6
22,-0.10117271154484431,InsuredInfo_7
23,-0.14148626897326344,Insurance_History_1
24,-0.14295455862026518,Insurance_History_2
25,0.0777426696115478,Insurance_History_3
26,0.046298643951926316,Insurance_History_4
27,-0.014062549386847322,Insurance_History_5
28,0.046060651196524,Insurance_History_7
29,0.06219984529678045,Insurance_History_8
30,-0.05308240578227191,Insurance_History_9
31,-0.00429912971423114,Family_Hist_1
32,0.06789745855570845,Family_Hist_2
33,0.041058993026339335,Family_Hist_3
34,0.09909792628254734,Family_Hist_4
35,0.04138140349013726,Family_Hist_5
36,0.0684694535107696,Medical_History_1
37,0.0255112838150011,Medical_History_2
38,0.07837771299837533,Medical_History_3
39,0.350944460103431,Medical_History_4
40,-0.15498910248419062,Medical_History_5
41,0.07356914961443249,Medical_History_6
42,0.0879076608003479,Medical_History_7
43,0.014062865689552284,Medical_History_8
44,-0.005671537289481943,Medical_History_9
45,0.004908047234630668,Medical_History_10
46,0.05742105803660258,Medical_History_11
47,-0.04680300418567328,Medical_History_12
48,0.17872322533504637,Medical_History_13
49,0.05263704195932188,Medical_History_14
50,0.43213444693509145,Medical_History_15
51,-0.024401129486372408,Medical_History_16
52,0.07118904342127032,Medical_History_17
53,-0.14236867809129974,Medical_History_18
54,-0.07233294472987925,Medical_History_19
55,0.12549504553797636,Medical_History_20
56,0.025709791175233702,Medical_History_21
57,0.04077467251309414,Medical_History_22
58,0.28887907181075545,Medical_History_23
59,0.03203590423794488,Medical_History_24
60,0.09158114771276024,Medical_History_25
61,0.0975198446494084,Medical_History_26
62,0.09378630234840757,Medical_History_27
63,-0.07896731269467425,Medical_History_28
64,0.025834775860794777,Medical_History_29
65,-0.18810098628107091,Medical_History_30
66,0.07896601781739067,Medical_History_31
67,0.026624636410017964,Medical_History_32
68,0.09587302823212479,Medical_History_33
69,0.006857473989446333,Medical_History_34
70,-0.08499422732944346,Medical_History_35
71,-0.014090003429714601,Medical_History_36
72,0.03357558730351954,Medical_History_37
73,-0.026716907685902687,Medical_History_38
74,0.3273602710573622,Medical_History_39
75,0.13435657551936306,Medical_History_40
76,0.031182161866932,Medical_History_41
77,0.09313912752562031,Keyword
